anagrammatise|mat|produce an anagram of; to transpose the letters of.
analgese|mat|apply or administer analgesia to.
analgesize|mat|reduce pain by use of an analgesic.
analogize|mat|express as an analogy.
analyse|ana|analysis
analyse|ana|analysis
analysize|mat|analyze.
analyze|mat|subject to analysis.
anarchize|mat|reduce or elevate to a state of anarchy.
anastomize|mat|carry out an anastomosis
anastomose|mat|by anastomosis.
anastomose|ana|anastomosis
anastomose|ana|gloss|connection between two channels or vessels
anathematize|mat|cause to be
anatomize|mat|inspect or investigate by dissection.
ancestor|ana|One from whom a person is descended
anchor|ana|tool used to moor a vessel to the bottom of a sea or river to resist movement.
anchor|ana|width
anchor|ana|ill-treatment
AND|ana|Andorra
AND|ana|Alternative form of ∧
and|ana|As a coordinating conjunction; expressing two elements to be taken together or in addition to each other.
and|ana|oath
and|ana|duck
and|ana|offering
and|mat|give
and|ana|wild duck
androgenize|mat|treat with large doses of male hormones.
androgynize|mat|make androgynous.
anear|mat|near
anele|mat|anoint; to give extreme unction to a wound with oil.
anergize|mat|have  no response to an antigen or antibody
anesthetize|mat|administer anesthesia to: to render unfeeling or unconscious through the use of narcotic substances
angel|ana|An incorporeal and sometimes divine messenger from a deity
angel|ana|sting
angel|ana|angel
angel|ana|angel
angelicize|mat|make or treat as angelic.
angelify|mat|make like an angel; to angelize.
angelize|mat|raise to the state of an angel; to render angelic.
anger|ana|strong feeling of displeasure
anger|ana|anger gloss|strong feeling of displeasure
angioembolize|mat|perform an angioembolization
angle|ana|figure formed by two rays which start from a common point .
angle|ana|gloss|figure formed by two rays which start from a common point
angle|tamb|in the English language
angle|ana|geometric angle.
angle for|mat|try to obtain something by subtle indirect means: political manoeuvres
angle for farthings|mat|beg out of a prison window with a cap
angle-shoot|mat|fire or shoot from an angle.
Anglicanize|mat|make Anglican.
anglicise|mat|make English
Anglify|mat|convert to English norms; to anglicise.
angrify|mat|make angry
angst|ana|emotion; painful sadness.
angst|mpam|afraid
angst|ana|fear
anguish|ana|extreme.
angulate|mpam|Shaped with corners or angles.
anhele|mat|pant; to be breathlessly anxious or eager .
anhele|tamb|breathlessly
anhydrate|ana|An acid anhydride
anhyzer|ana|throw that curves the way as that of the throwing arm
animadvert|mat|criticise
animalize|mat|represent in the form of an animal.
animate|mpam|That which lives.
anionize|mat|treat with anions.
ankle|ana|The skeletal joint which connects the foot with the leg; the uppermost portion of the foot and lowermost portion of the leg
ankylose|mat|cause bony structures to fuse or stiffen as a result of ankylosis.
ankylose|ana|ankylosis
annalize|mat|record in annals.
anneal|mat|subject#Verb|subject to great heat and then  cooling
annex|ana|An addition
annex|ana|annex gloss|an addition
annex|ana|annex
annexe|ana|annex
annihilate|mat|reduce to nothing
annotate|mat|add annotation to.
announce|mat|give public notice
annoy|mat|disturb or irritate
annualise|mat|express  as if it applied or were measured over one year.
annuitize|mat|convert an annuity  into a series of payments of income
annul|mat|formally revoke the validity of.
annumerate|mat|add on; to count in.
annunciate|mat|announce.
anodize|mat|coat the surface of a metal electrolytically with an oxide
anoil|mat|anoint with oil.
anoint|mat|smear or rub over with oil or an unctuous substance; also
anonymize|mat|render anonymous; especially to remove personally identifying data from.
anorn|mat|adorn.
answer|ana|response or reply; something say|said or do.
answer back|mat|reply impertinently; to talk back.
answer the call of nature|mat|satisfy a bodily urge to urinate or defecate.
answer the helm|mat|respond to a movement of the helm by changing direction; only happens if the ship has steerageway.
answer up|mat|come forth with an answer.
ant|ana|Any of various insects in the family Formicidae in the order Hymenoptera
ant|ana|furrow
ant|ana|elk
ant|ana|on
ant|ana|oath
ant|ana|oath
ante|ana|price or cost
ante|tamb|before
ante|tamb|sorrow
ante|tamb|anta
ante|tamb|anta
ante|tamb|before
ante|tamb|before
ante|tamb|ago
ante|tamb|afore
ante|ana|'''' before
ante|ana|before gloss|in front of in space
ante|ana|in front of
ante in|mat|ante up
ante up|mat|contribute one's share of a payment
antecede|mat|go before; to precede. <!--in space or just time?-->
antedate|mat|occur before an event or time; to exist further back in time.
antennate|mat|bring one's antennae into contact with to another insect.
anteriorize|mat|inhibit posteriorization
antevert|mat|prevent.
antevolate|mat|or in l|en|front of.
anthem|ana|antiphon.
anthologize|mat|compile
anthropize|mat|transform or adapt the environment either to meet the needs of humans
anthropomorphize|mat|endow with human quality.
anti-racialize|mat|act against racial identity or racism.
antialias|mat|smooth using antialiasing.
antibiotype|ana|set of organisms that are resistant to a particular antibiotic.
antic|mpam|playful
antic|mpam|old
antic|mpam|ancient
anticipate|mat|act before
anticize|mat|perform antics.
anticommute|mat|operate anticommutatively.
anticorrelate|mat|be anticorrelated; to show anticorrelation
anticross|mat|fail to cross in a graph of energy vs. electric field strength; characteristic of coherent superposition states
antidote|ana|remedy to counteract the effects of poison ''''.
antifoul|mpam|antifouling.
antioxidize|mat|subject to the action of antioxidants  <!-- but these are adjective cites: -->
antipathize|mat|feel or show antipathy.
antiport|ana|structure in a cell membrane that simultaneously transports different molecules or ions through the membrane in opposite directions
antiquarianize|mat|act the part of an antiquary.
antiquate|mat|cause to become old or obsolete.
antique|mpam|Having existed in ancient times
antique|mpam|ancient
antisepticize|mat|make antiseptic.
antishadow|ana|An inaccurate shadow in a three-dimensional rendering
antisocialize|mat|make antisocial.
antisymmetrize|mat|make antisymmetric.
antiterminate|mat|override the termination of DNA transcription.
antithesize|mat|create antitheses.
anvil|ana|heavy iron block used in the blacksmithing trade as a surface upon which metal can be struck and shaped.
anxietize|mat|undergo anxiety; to feel anxious.
apahack|ana|fan who is a writer and creator of apazines for one or more amateur press associations; especially a prolific one.
apanage|ana|grant  as a birthright.
apanage|ana|apanage
apanage|ana|prerogative
apartheid|ana|The policy of racial separation used by South Africa from 1948 to 1990.
apartheid|ana|apartheid
apartheid|ana|the state of being separate; separateness
apartheid|ana|apartheid
apartheid|ana|gloss|racial separation in South Africa from 1948 to 1990
apartheid|ana|gloss|racial separation in South Africa from 1948 to 1990
apartheid|ana|gloss|policy of racial separation in South Africa
apartheid|ana|gloss|racial separation in South Africa from 1948 to 1990
apartheidize|mat|increase the apartheidistic nature of.
apay|mat|satisfy
apay|solo-ana|why
apay|mat|carry
ape|ana|primate of the clade Hominoidea
ape|ana|horse feed
ape|ana|bee
ape|ana|bee
aphetize|mat|shorten by aphesis.
aphorise|mat|create an aphorism from.
apocopate|mpam|Shortened by apocope; lacking a final sound or syllable
apodize|mat|remove or smooth a sharp discontinuity in a mathematical function.
apologize|mat|make an apology or excuse; to acknowledge some fault or offense
apoptose|mat|cause the cell to undergo apoptosis
apoptose|ana|apoptosis
apostasize|mat|commit apostasy.
apostatize|mat|give up or renounce one's position or belief.
apostemate|mat|become an aposteme; to pustulate.
apostille|ana|special sign established in 1961 for certifying foreign documents.
apostolize|mat|covert; to proselytize.
apostrophize|mat|address
apothegmatize|mat|utter apothegms
apotheosize|mat|deify
appair|mat|become impaired; to grow worse.
appall|mat|fill with horror; to dismay.
apparate|ana|apparatus
apparel|ana|clothing.
appeal|mat|call upon another to decide a question controverted
appear|mat|come or be in sight; to be in view; to become visible.
appease|mat|make quiet; to calm; to reduce to a state of peace; to dispel .
appel|ana|An act of strike.
appel|ana|apple
appel|ana|apple
appel|ana|call
append|mat|hang or attach to
appendectomize|mat|perform an appendectomy
apperceive|mat|perceive.
appersonate|mat|unconsciously assume the characteristics of another person
appertain|mat|belong to or be a part of
appetise|mat|whet the appetite.
appetize|mat|whet the appetite.
applanate|mat|perform
applaud|ana|applause; applauding.
applaud to the echo|mat|give loud and continuous applause.
apple pie|ana|pie or tart made with a filling of cooked apples.
apple-polish|mat|attempt to obtain favors
applicate|ana|An applied material; an application
applique|ana|decorative design made by cutting pieces of material and applying them to the surface of another for decoration.
applique|ana|wall light
applique|ana|wall light
applot|mat|divide into plots or parts; to apportion.
apply|mat|lay or place; to put
apply oneself|mat|put forth a concerted effort; to try; to focus.
appoint|mat|set
appoint|ana|an amount of small change
apport|ana|The supposed paranormal transference of an object from one place to another
apport|ana|contribution
apportion|mat|divide and distribute portions of a whole.
apportionate|mat|apportion shares
appose|mat|interrogate; to question.
appraise|mat|determine the value or worth of something
appreciate|mat|be grateful or thankful for.
apprecihate|mat|dislike
appreesh|mat|appreciate
apprehend|mat|take or seize; to take hold of.
apprentice|ana|trainee
appress|mat|press close to.
apprise|mat|notify
apprize|mat|appraise
approach|mat|come or go near
approach|ana|approach gloss|a manner in which a problem is solved or policy is made
approbate|mpam|approved
approbate and reprobate|mat|accept and reject the same deed or instrument .
appropinquate|mat|approach; to near.
approportionate|mat|render proportionate; to proportion.
appropriate|mpam|suitable.
approve|mat|sanction officially; to ratify; to confirm.
approvision|mat|supply with provisions.
approximate|mpam|approaching.
apricate|mat|bask in the sun
April-fool|mat|prank on April Fool's Day.
apron|ana|An article of clothing worn over the front of the torso and/or legs for protection from spills; also historically worn by Freemasons and as part of women's fashion.
aptoprecipitate|mat|precipitate by means of an aptamer
aquacise|ana|type of physical exercise practiced in water mostly vertically and without swimming
aqualung|ana|piece of equipment consisting of an oxygen tank and breathing
aqualung|ana|gloss|diving equipment
aquaplane|ana|board ridden by a standing person and pulled by a motorboat for entertainment
aquascape|ana|An underwater environment designed for an aquarium.
aquatint|ana|form of etching with acid on a plate partially covered with varnish that produces a print somewhat resembling a watercolour.
Arabianize|mat|make Arabian.
arabicise|mat|make Arabic
Arabicize|mat|make Arabic.
Arabize|mat|make Arab; to give Arab traits to.
arace|mat|tear up by the roots; to draw away.
arage|mat|enrage.
araise|mat|raise.
arb|ana|The act of or potential for arbitrage.
arb|ana|lot
arbiter|ana|person appointed
arbiter|ana|witness
arbitrage|ana|market activity in which a security
arbitrage|ana|refereeing
arbitrage|ana|arbitration
arbitrate|mat|make a judgment  as an arbitrator or arbiter
arboresce|mat|become a tree or tree-like.
arborise|mat|cause to have a tree like appearance.
arc|ana|bow
arc|ana|bow
arc|ana|bow
arc|ana|face
arc|ana|piglet
arc|ana|bow
arc up|mat|become upset or angry.
arch|ana|An inverted U shape.
arch|mpam|sheet
archaicize|mat|archaize.
archaize|mat|give an archaic quality or character to; make archaic
archetype|ana|An original#Adjective|original model#Noun|model of which all other similar concepts
architect|ana|professional who designs buildings or other structures
architect|ana|architect
archive|ana|place for store kept for historical interest.
archive|ana|an item in an archive
arcticize|mat|prepare for Arctic weather; to winterize.
arcweld|mat|weld using an arc created by electricity.
areach|mat|reach for
arear|tamb|backward; in or to the rear; behindhand
arear|mat|gloss|to abrade with sand or sandpaper
arefy|mat|dry
arenize|mat|form sand by arenization
aret|mat|someone.
argentate|mpam|silvery white
argle-bargle|ana|verbal argument.
argue|mat|show grounds for concluding ; to indicate
argue out|mat|discuss to reach an agreed conclusion
argue the toss|mat|dispute a decision already made
argufy|mat|argue without any aim; to dispute; to disagree.
argument|ana|fact or statement used to support a proposition; <span id="N1">a reason</span>.
argument|ana|argument
argument|ana|argument gloss|fact or statement used to support a proposition
argument|ana|argument
argument|ana|an argument; a reason
argumentize|mat|argue or discuss.
argy-bargy|ana|verbal argument.
Arianize|mat|make Arian
aridify|mat|make arid.
aright|tamb|rightly; in the right way or form.
arise|mat|come up from a lower to a higher position.
arm|ana|The portion of the upper human appendage
arm|ana|arm
arm|ana|arm
arm|ana|arm
arm|ana|scar
arm|ana|poor
arm|ana|weapon; implement
arm|ana|peace
arm|ana|arm
arm|ana|an animal's haunch
arm|ana|arm
arm|ana|arm; the body part
arm|ana|water
arm the lead|mat|fill the hollow in the bottom of a sounding lead with tallow in order to discover the nature of the bottom by the substances adhering.
